receipt_id,room_no,room_member_id,receipt_type,input_method,image_url,image_hash,ocr_status,store_name,total_amount,amount,receipt_issued_at,address,center_lat,center_lng,split_group_id,good_price_store_id,good_price_store_name,good_price_store_address,good_price_matched,good_price_verified_at,confirmed,created_at,updated_at
709733,567,302212,COMBINED,MANUAL,,,MANUAL,된장찌개마을,9700,9700,2026-03-08 17:58:49,서울 마포구 샘플로 29,37.5449355,126.9486241,,,,,0,,1,2026-03-08 17:59:49,2026-03-08 18:16:49
709734,533,302091,COMBINED,MANUAL,,,MANUAL,덴동집,27100,27100,2024-02-20 14:08:23,서울 강남구 샘플로 51,37.4999677,127.0237443,,,,,0,,1,2024-02-20 14:20:23,2024-02-20 15:02:23
709735,137,300521,COMBINED,MANUAL,,,MANUAL,와플카페,19300,19300,2025-09-07 11:38:38,부산 해운대구 샘플로 14,35.1637361,129.1684385,,,,,0,,1,2025-09-07 11:51:38,2025-09-07 12:49:38
709736,61,300222,COMBINED,MANUAL,,,MANUAL,맛있는 김치찌개,18800,18800,2026-03-04 02:03:41,경기 수원시 팔달구 샘플로 94,37.2828652,127.016324,,,,,0,,1,2026-03-04 02:20:41,2026-03-04 02:27:41
709737,41,300145,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709737.jpg,738728945a9902f2c811651c6b34a8f213e0a33b8f327a0ea7b94647549018f0,SUCCESS,버거앤,20200,20200,2024-08-05 11:38:53,서울 종로구 샘플로 69,37.5690455,126.9810026,,,,,0,,0,2024-08-05 11:41:53,2024-08-05 12:00:53
709738,580,302263,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709738.jpg,dd253dbdc9799a61f81d91b6c0c64e51fb135a61368d632149591c6c46f58a9e,SUCCESS,대구막창,11000,11000,2025-03-23 15:12:24,대구 중구 동성로 5,35.8689013,128.5964155,,GP_DAEGU_KR_002,대구막창,대구 중구 동성로 5,1,2025-03-23 16:20:24,0,2025-03-23 15:37:24,2025-03-23 15:48:24
709739,548,302142,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709739.jpg,edd5ea703999fb47977174a088d780a18c922c6e4e617a78333c288593811fdd,SUCCESS,진짜국밥,16700,16700,2024-10-03 08:01:09,부산 해운대구 샘플로 97,35.1665988,129.1611804,,,,,0,,0,2024-10-03 08:12:09,2024-10-03 09:04:09
709740,501,301957,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709740.jpg,4fb69b0a1204b6e9abd239bd4bd2f0ab88939a470b073676365c3cdc15c5b58f,SUCCESS,스시히로,22800,22800,2024-06-10 14:01:12,대전 서구 샘플로 19,36.347668,127.3808106,,,,,0,,0,2024-06-10 14:22:12,2024-06-10 14:27:12
709741,427,301682,COMBINED,MANUAL,,,MANUAL,종로분식,8000,8000,2026-03-29 19:53:24,서울 종로구 창경궁로 5,37.5739679,126.9802946,,GP_JONGNO_ETC_001,종로분식,서울 종로구 창경궁로 5,1,2026-03-29 20:48:24,1,2026-03-29 20:19:24,2026-03-29 20:41:24
709742,535,302096,COMBINED,MANUAL,,,MANUAL,돈부리하우스,28800,28800,2025-01-12 07:24:17,경기 안양시 만안구 샘플로 57,37.3987391,126.9485733,,,,,0,,1,2025-01-12 07:26:17,2025-01-12 07:29:17
709743,389,301530,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709743.jpg,b8e9ffe64a19478485290f58667d321a2b55c2151d17f902861c1664318b8bfb,SUCCESS,수원토스트,8000,8000,2024-04-25 08:10:15,경기 수원시 팔달구 매산로 11,37.2871608,127.0143663,,GP_SUWON_ETC_001,수원토스트,경기 수원시 팔달구 매산로 11,1,2024-04-25 09:58:15,0,2024-04-25 08:35:15,2024-04-25 09:26:15
709744,458,301792,COMBINED,MANUAL,,,MANUAL,대전라멘,9400,9400,2024-03-22 04:49:24,대전 서구 한밭대로 30,36.3507446,127.3869184,,GP_DAEJEON_JP_001,대전라멘,대전 서구 한밭대로 30,1,2024-03-22 06:15:24,1,2024-03-22 04:51:24,2024-03-22 04:57:24
709745,549,302148,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709745.jpg,552063bcf7f5c3ba9fa7c4269231fc9bd679429f4f46b14d7ee95e8ce2ad9c7d,SUCCESS,광주우동,8000,8000,2024-09-22 06:55:03,광주 서구 상무민주로 14,35.1505182,126.8506683,,GP_GWANGJU_JP_001,광주우동,광주 서구 상무민주로 14,1,2024-09-22 07:29:03,0,2024-09-22 06:59:03,2024-09-22 07:50:03
709746,3,300009,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709746.jpg,48aef1cd813965c3702446439aa1651c0bf7ecd10bc194079ba6c901a627c8bd,SUCCESS,성수샌드,8000,8000,2025-07-12 11:57:13,서울 성동구 서울숲2길 4,37.5437246,127.0452835,,GP_SEONGDONG_ETC_001,성수샌드,서울 성동구 서울숲2길 4,1,2025-07-12 12:38:13,0,2025-07-12 12:21:13,2025-07-12 12:47:13
709747,419,301653,COMBINED,MANUAL,,,MANUAL,베이징덕,28100,28100,2024-10-27 14:52:03,경기 수원시 팔달구 샘플로 9,37.2803683,127.0120387,,,,,0,,1,2024-10-27 15:02:03,2024-10-27 15:45:03
709748,285,301110,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709748.jpg,0eee7136d70f151d9fc7d41fb33b95b1ef002a0c7adc9564e5d961c14e50f0b2,SUCCESS,대구탕수육,12400,12400,2025-01-01 03:04:15,대구 중구 달구벌대로 33,35.8705194,128.5936037,,GP_DAEGU_CN_001,대구탕수육,대구 중구 달구벌대로 33,1,2025-01-01 04:04:15,0,2025-01-01 03:18:15,2025-01-01 04:11:15
709749,306,301191,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709749.jpg,78e1a5cadf16e39755a01ddcc6181dc064a28852fe839efb43b124485fb01c80,SUCCESS,사케바,8000,8000,2024-05-20 16:24:50,경기 수원시 팔달구 샘플로 18,37.2844219,127.0130407,,,,,0,,0,2024-05-20 16:33:50,2024-05-20 17:08:50
709750,138,300527,COMBINED,MANUAL,,,MANUAL,홍콩반점,19200,19200,2025-12-14 22:41:18,서울 종로구 샘플로 55,37.5670012,126.9819937,,,,,0,,1,2025-12-14 22:50:18,2025-12-14 23:28:18
709751,500,301952,COMBINED,MANUAL,,,MANUAL,오돌뼈집,18500,18500,2025-01-13 22:25:23,서울 종로구 샘플로 73,37.5732037,126.9753976,,,,,0,,1,2025-01-13 22:31:23,2025-01-13 22:31:23
709752,468,301826,COMBINED,MANUAL,,,MANUAL,버거앤,15300,15300,2025-02-12 15:55:53,경기 안양시 만안구 샘플로 51,37.3969765,126.9459319,,,,,0,,1,2025-02-12 16:24:53,2025-02-12 17:14:53
709753,155,300595,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709753.jpg,099e59c9e5a62b845590d52d7addd740cafc8c5f907a1cebcf711316f7ae2317,SUCCESS,대전토스트,8000,8000,2024-12-26 10:08:48,대전 서구 둔산로 20,36.350863,127.3852594,,GP_DAEJEON_ETC_001,대전토스트,대전 서구 둔산로 20,1,2024-12-26 11:13:48,0,2024-12-26 10:32:48,2024-12-26 11:10:48
709754,499,301948,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709754.jpg,68d20245e184b8343e6ac80c4cac35d5f422df5ac7120344bedd6b7ee5ed7cfb,SUCCESS,강남브런치,8500,8500,2025-05-11 20:57:31,서울 강남구 논현로 56,37.5112172,127.0290803,,GP_GANGNAM_WS_001,강남브런치,서울 강남구 논현로 56,1,2025-05-11 21:42:31,0,2025-05-11 21:02:31,2025-05-11 21:26:31
709755,42,300150,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709755.jpg,3c61f7ef257de0508e10c5e2ac2266f34e550ca6830ceff0680cd28c7dfcad5c,SUCCESS,성수샌드,8000,8000,2024-03-21 13:30:04,서울 성동구 서울숲2길 4,37.5440635,127.0439229,,GP_SEONGDONG_ETC_001,성수샌드,서울 성동구 서울숲2길 4,1,2024-03-21 14:16:04,0,2024-03-21 13:56:04,2024-03-21 14:37:04
709756,373,301459,COMBINED,MANUAL,,,MANUAL,분식왕,10400,10400,2024-11-12 07:38:47,서울 성동구 샘플로 93,37.5626493,127.0417528,,,,,0,,1,2024-11-12 08:08:47,2024-11-12 08:30:47
709757,418,301648,COMBINED,MANUAL,,,MANUAL,대전토스트,8000,8000,2024-10-23 15:43:32,대전 서구 둔산로 20,36.3500373,127.3851642,,GP_DAEJEON_ETC_001,대전토스트,대전 서구 둔산로 20,1,2024-10-23 16:32:32,1,2024-10-23 15:53:32,2024-10-23 16:09:32
709758,350,301366,COMBINED,MANUAL,,,MANUAL,크림파스타하우스,9500,9500,2025-05-29 03:04:49,경기 안양시 만안구 샘플로 30,37.3959708,126.9450252,,,,,0,,1,2025-05-29 03:25:49,2025-05-29 03:33:49
709759,613,302394,COMBINED,MANUAL,,,MANUAL,버거앤,10600,10600,2024-10-18 08:07:02,경기 수원시 팔달구 샘플로 45,37.2865186,127.0194488,,,,,0,,1,2024-10-18 08:20:02,2024-10-18 09:11:02
709760,679,302683,COMBINED,MANUAL,,,MANUAL,분식왕,28700,28700,2024-03-31 17:37:50,부산 해운대구 샘플로 84,35.1679275,129.1635855,,,,,0,,1,2024-03-31 18:05:50,2024-03-31 18:27:50
709761,595,302323,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709761.jpg,0e01450392f26e33f1a843aba17e3f24d30f0b697c984ca78da1cf3f5e344edb,SUCCESS,닭꼬치골목,11300,11300,2024-05-04 03:48:03,경기 안양시 만안구 샘플로 2,37.3930256,126.9545381,,,,,0,,0,2024-05-04 04:09:03,2024-05-04 04:17:03
709762,643,302521,COMBINED,MANUAL,,,MANUAL,진짜국밥,22700,22700,2024-03-21 00:24:15,부산 해운대구 샘플로 27,35.1638748,129.1631204,,,,,0,,1,2024-03-21 00:37:15,2024-03-21 01:15:15
709763,351,301372,COMBINED,MANUAL,,,MANUAL,대구분식,8000,8000,2025-01-05 05:24:10,대구 중구 교동 10,35.8691057,128.5973866,,GP_DAEGU_ETC_001,대구분식,대구 중구 교동 10,1,2025-01-05 06:15:10,1,2025-01-05 05:42:10,2025-01-05 05:54:10
709764,91,300336,COMBINED,MANUAL,,,MANUAL,크림파스타하우스,10100,10100,2025-03-06 09:59:20,서울 강남구 샘플로 68,37.5015396,127.0239813,,,,,0,,1,2025-03-06 10:24:20,2025-03-06 11:22:20
709765,123,300463,COMBINED,MANUAL,,,MANUAL,부대찌개집,9900,9900,2024-12-19 22:25:13,경기 안양시 만안구 샘플로 84,37.3897837,126.9464045,,,,,0,,1,2024-12-19 22:54:13,2024-12-19 23:48:13
709766,491,301920,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709766.jpg,3ba7f3460d6365ca7fbd0e37d091e528c4ff38d9ca79ce467370c57e0d2201f0,SUCCESS,대전갈비탕,10400,10400,2025-05-20 04:17:40,대전 서구 계백로 22,36.3476785,127.3822398,,GP_DAEJEON_KR_002,대전갈비탕,대전 서구 계백로 22,1,2025-05-20 05:11:40,0,2025-05-20 04:22:40,2025-05-20 04:35:40
709767,87,300324,COMBINED,MANUAL,,,MANUAL,해운대짜장,8000,8000,2024-04-16 05:06:03,부산 해운대구 좌동로 8,35.1699731,129.1814092,,GP_BUSAN_CN_001,해운대짜장,부산 해운대구 좌동로 8,1,2024-04-16 05:31:03,1,2024-04-16 05:33:03,2024-04-16 05:46:03
709768,212,300812,COMBINED,MANUAL,,,MANUAL,분식왕,18700,18700,2025-09-11 03:44:58,대구 중구 샘플로 56,35.8755652,128.5922553,,,,,0,,1,2025-09-11 03:47:58,2025-09-11 04:03:58
709769,228,300880,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709769.jpg,4fb2664474c8ffd03035ffee40107f2edfbb6186bb62bb856ff2e853fa2b0f64,SUCCESS,피자팩토리,11600,11600,2024-11-06 20:43:47,대전 서구 샘플로 46,36.3519648,127.3837737,,,,,0,,0,2024-11-06 21:04:47,2024-11-06 21:51:47
709770,86,300322,COMBINED,MANUAL,,,MANUAL,광주짬뽕,8500,8500,2024-10-30 11:37:36,광주 서구 화정로 5,35.1528843,126.8530942,,GP_GWANGJU_CN_001,광주짬뽕,광주 서구 화정로 5,1,2024-10-30 11:52:36,1,2024-10-30 11:38:36,2024-10-30 11:52:36
709771,17,300062,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709771.jpg,d2a99a468ec5ec69146104746c32c9abce6c66053ba23b734ae8c8a2380c93d2,SUCCESS,종로파스타,8500,8500,2025-02-18 10:20:20,서울 종로구 율곡로 20,37.5750197,126.9902379,,GP_JONGNO_WS_001,종로파스타,서울 종로구 율곡로 20,1,2025-02-18 11:51:20,0,2025-02-18 10:25:20,2025-02-18 10:56:20
709772,289,301128,COMBINED,MANUAL,,,MANUAL,팔달순대,8000,8000,2024-09-27 08:04:50,경기 수원시 팔달구 향교로 5,37.2807972,127.018252,,GP_SUWON_KR_002,팔달순대,경기 수원시 팔달구 향교로 5,1,2024-09-27 08:36:50,1,2024-09-27 08:07:50,2024-09-27 08:49:50
709773,415,301638,COMBINED,MANUAL,,,MANUAL,베이징덕,10600,10600,2026-05-01 18:00:07,부산 해운대구 샘플로 32,35.1673034,129.1606447,,,,,0,,1,2026-05-01 18:20:07,2026-05-01 18:57:07
709774,651,302554,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709774.jpg,b91e98b853e7659f0a04696ad4fb8d1d302c94b49552c3ce6de7980d0cbf77ac,SUCCESS,홈그릴,18200,18200,2024-06-21 17:47:17,경기 안양시 만안구 샘플로 38,37.3894954,126.9534917,,,,,0,,0,2024-06-21 18:01:17,2024-06-21 18:40:17
709775,42,300149,COMBINED,MANUAL,,,MANUAL,성수샌드,8000,8000,2024-02-12 01:41:54,서울 성동구 서울숲2길 4,37.544527,127.0450385,,GP_SEONGDONG_ETC_001,성수샌드,서울 성동구 서울숲2길 4,1,2024-02-12 02:43:54,1,2024-02-12 01:43:54,2024-02-12 02:00:54
709776,341,301324,COMBINED,MANUAL,,,MANUAL,피자팩토리,10500,10500,2024-07-31 12:34:53,서울 성동구 샘플로 31,37.5648205,127.0355565,,,,,0,,1,2024-07-31 12:41:53,2024-07-31 13:02:53
709777,449,301760,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709777.jpg,d0ecc49b54ce37ecd7ffa1d5d4c8e9655aadda2bb251ddabebb2aabfb5c7812d,SUCCESS,붕어빵포차,17500,17500,2025-03-21 19:09:40,광주 서구 샘플로 73,35.1495157,126.8552166,,,,,0,,0,2025-03-21 19:14:40,2025-03-21 19:22:40
709778,448,301754,COMBINED,MANUAL,,,MANUAL,삼겹살구이,13500,13500,2024-05-14 15:16:05,서울 강남구 샘플로 86,37.4994389,127.0308232,,,,,0,,1,2024-05-14 15:40:05,2024-05-14 16:27:05
709779,292,301136,COMBINED,MANUAL,,,MANUAL,버거앤,12500,12500,2025-01-28 08:30:03,서울 강남구 샘플로 38,37.4983812,127.024566,,,,,0,,1,2025-01-28 08:56:03,2025-01-28 09:39:03
709780,430,301689,COMBINED,MANUAL,,,MANUAL,돈부리하우스,22100,22100,2024-06-21 09:50:52,대구 중구 샘플로 94,35.8666986,128.5986003,,,,,0,,1,2024-06-21 09:53:52,2024-06-21 10:16:52
709781,333,301297,COMBINED,MANUAL,,,MANUAL,분식왕,16200,16200,2024-03-09 19:42:07,부산 해운대구 샘플로 61,35.1654295,129.166413,,,,,0,,1,2024-03-09 19:50:07,2024-03-09 20:40:07
709782,516,302022,COMBINED,MANUAL,,,MANUAL,광주돈까스,8000,8000,2024-07-09 15:03:52,광주 서구 풍암동 22,35.1472281,126.8474209,,GP_GWANGJU_WS_001,광주돈까스,광주 서구 풍암동 22,1,2024-07-09 16:31:52,1,2024-07-09 15:13:52,2024-07-09 15:19:52
709783,663,302609,COMBINED,MANUAL,,,MANUAL,된장찌개마을,16600,16600,2025-01-30 22:49:05,대구 중구 샘플로 6,35.8737439,128.5993698,,,,,0,,1,2025-01-30 22:56:05,2025-01-30 23:31:05
709784,377,301476,COMBINED,MANUAL,,,MANUAL,종로파스타,9400,9400,2024-02-18 12:48:20,서울 종로구 율곡로 20,37.5759558,126.9905083,,GP_JONGNO_WS_001,종로파스타,서울 종로구 율곡로 20,1,2024-02-18 14:48:20,1,2024-02-18 12:59:20,2024-02-18 13:25:20
709785,527,302072,COMBINED,MANUAL,,,MANUAL,종로분식,8000,8000,2024-10-17 15:49:10,서울 종로구 창경궁로 5,37.5721023,126.9817851,,GP_JONGNO_ETC_001,종로분식,서울 종로구 창경궁로 5,1,2024-10-17 17:05:10,1,2024-10-17 15:58:10,2024-10-17 16:14:10
709786,598,302335,COMBINED,MANUAL,,,MANUAL,황금루,11000,11000,2024-11-02 10:23:46,서울 종로구 샘플로 30,37.5714805,126.9818683,,,,,0,,1,2024-11-02 10:36:46,2024-11-02 11:03:46
709787,381,301495,COMBINED,MANUAL,,,MANUAL,홍콩반점,12800,12800,2024-06-16 06:00:55,대전 서구 샘플로 93,36.352878,127.3802672,,,,,0,,1,2024-06-16 06:02:55,2024-06-16 06:23:55
709788,327,301268,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709788.jpg,1d3ff64e0ee1a8a24d60e23e27488753d42f1c46580c9ddf677b527b13538dea,SUCCESS,대구파스타,8900,8900,2025-01-04 03:33:20,대구 중구 국채보상로 77,35.8729391,128.5949855,,GP_DAEGU_WS_001,대구파스타,대구 중구 국채보상로 77,1,2025-01-04 04:36:20,0,2025-01-04 03:45:20,2025-01-04 04:19:20
709789,94,300344,COMBINED,MANUAL,,,MANUAL,안양짜장,8000,8000,2024-03-23 15:13:54,경기 안양시 만안구 박달로 8,37.3880072,126.9530944,,GP_ANYANG_CN_001,안양짜장,경기 안양시 만안구 박달로 8,1,2024-03-23 16:36:54,1,2024-03-23 15:37:54,2024-03-23 16:33:54
709790,9,300029,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709790.jpg,bb151dcf7a25d632d04e93c5f66ebf1c203b2e1861dfe85ff57abccb41aa56b8,SUCCESS,된장찌개마을,17600,17600,2025-03-27 16:51:32,서울 성동구 샘플로 10,37.560494,127.0399323,,,,,0,,0,2025-03-27 17:01:32,2025-03-27 17:19:32
709791,618,302417,COMBINED,MANUAL,,,MANUAL,광주우동,8000,8000,2025-02-28 02:11:49,광주 서구 상무민주로 14,35.1509561,126.8509161,,GP_GWANGJU_JP_001,광주우동,광주 서구 상무민주로 14,1,2025-02-28 02:43:49,1,2025-02-28 02:34:49,2025-02-28 02:45:49
709792,302,301172,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709792.jpg,85066af334cdd48573e8f846b2a7755af1a40a64a871726b5f695b54b76110d9,FAILED,우동마루,18400,18400,2024-08-19 12:37:06,광주 서구 샘플로 55,35.1523981,126.8506148,,,,,0,,0,2024-08-19 12:53:06,2024-08-19 12:56:06
709793,497,301940,COMBINED,MANUAL,,,MANUAL,오돌뼈집,10700,10700,2024-10-15 01:40:59,서울 성동구 샘플로 8,37.5605424,127.040258,,,,,0,,1,2024-10-15 01:56:59,2024-10-15 02:44:59
709794,255,300982,COMBINED,MANUAL,,,MANUAL,대구파스타,9900,9900,2024-07-20 03:19:06,대구 중구 국채보상로 77,35.8736626,128.5942307,,GP_DAEGU_WS_001,대구파스타,대구 중구 국채보상로 77,1,2024-07-20 05:13:06,1,2024-07-20 03:47:06,2024-07-20 04:30:06
709795,544,302125,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709795.jpg,98af6b3029049413519bcf42823041be9c0b33cdaf8a9e8fb95171a03fe87421,SUCCESS,성수카페밥,11800,11800,2024-05-22 16:31:43,서울 성동구 뚝섬로 50,37.5475703,127.0503914,,GP_SEONGDONG_WS_001,성수카페밥,서울 성동구 뚝섬로 50,1,2024-05-22 17:18:43,0,2024-05-22 16:46:43,2024-05-22 17:10:43
709796,347,301354,COMBINED,MANUAL,,,MANUAL,뚝배기청국장,11700,11700,2024-02-27 00:49:46,대구 중구 샘플로 41,35.8757792,128.5946927,,,,,0,,1,2024-02-27 01:15:46,2024-02-27 02:05:46
709797,377,301475,COMBINED,MANUAL,,,MANUAL,종로파스타,9100,9100,2024-02-18 08:33:03,서울 종로구 율곡로 20,37.5753975,126.989336,,GP_JONGNO_WS_001,종로파스타,서울 종로구 율곡로 20,1,2024-02-18 09:01:03,1,2024-02-18 08:55:03,2024-02-18 09:09:03
709798,649,302545,COMBINED,MANUAL,,,MANUAL,광주토스트,8000,8000,2024-06-02 22:11:04,광주 서구 금호로 3,35.1500562,126.8526124,,GP_GWANGJU_ETC_001,광주토스트,광주 서구 금호로 3,1,2024-06-02 22:28:04,1,2024-06-02 22:41:04,2024-06-02 23:31:04
709799,538,302109,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709799.jpg,70fd5d764f9365fe111851e7248215b67563cafa83a24279885c3bd1fdb1503a,SUCCESS,이탈리안키친,17300,17300,2025-09-17 04:38:40,서울 마포구 샘플로 83,37.5483997,126.9521446,,,,,0,,0,2025-09-17 04:40:40,2025-09-17 05:33:40
709800,694,302736,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709800.jpg,ca446f3e2b7666e6d254c6d7fa0ab7fadf99c91970b3a9b169af0b38b75a21fa,SUCCESS,호떡집,8600,8600,2025-12-14 04:35:30,부산 해운대구 샘플로 58,35.1593207,129.1640836,,,,,0,,0,2025-12-14 04:38:30,2025-12-14 05:12:30
709801,609,302376,COMBINED,MANUAL,,,MANUAL,토스트천국,29700,29700,2025-09-17 22:30:06,서울 종로구 샘플로 99,37.5726973,126.9773387,,,,,0,,1,2025-09-17 22:43:06,2025-09-17 23:26:06
709802,529,302076,COMBINED,MANUAL,,,MANUAL,해운대스테이크,13800,13800,2024-11-25 02:30:26,부산 해운대구 달맞이길 55,35.1645536,129.1702188,,GP_BUSAN_WS_001,해운대스테이크,부산 해운대구 달맞이길 55,1,2024-11-25 04:08:26,1,2024-11-25 02:49:26,2024-11-25 03:09:26
709803,521,302048,COMBINED,MANUAL,,,MANUAL,한솥도시락,13600,13600,2024-03-15 17:09:50,서울 강남구 샘플로 92,37.4965967,127.0298273,,,,,0,,1,2024-03-15 17:23:50,2024-03-15 17:46:50
709804,245,300943,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709804.jpg,f51a1d969a0f3906ecb63c2b7df4cceeb9bebfc5e0445607ee6d065c3c126962,FAILED,라멘야,8500,8500,2025-11-11 20:33:16,부산 해운대구 샘플로 69,35.1652362,129.1610046,,,,,0,,0,2025-11-11 20:42:16,2025-11-11 20:57:16
709805,275,301066,COMBINED,MANUAL,,,MANUAL,김밥나라,24200,24200,2025-11-14 11:50:08,서울 마포구 샘플로 55,37.5507198,126.9524923,,,,,0,,1,2025-11-14 12:15:08,2025-11-14 12:46:08
709806,50,300183,COMBINED,MANUAL,,,MANUAL,스시히로,23000,23000,2024-04-04 17:38:23,광주 서구 샘플로 23,35.1514099,126.8506504,,,,,0,,1,2024-04-04 17:53:23,2024-04-04 18:22:23
709807,486,301896,COMBINED,MANUAL,,,MANUAL,버거앤,8100,8100,2024-06-04 19:25:06,경기 수원시 팔달구 샘플로 27,37.2844793,127.0143954,,,,,0,,1,2024-06-04 19:34:06,2024-06-04 19:50:06
709808,517,302025,COMBINED,MANUAL,,,MANUAL,대전피자,9400,9400,2024-02-24 23:12:52,대전 서구 월평동 5,36.3536083,127.3829198,,GP_DAEJEON_WS_001,대전피자,대전 서구 월평동 5,1,2024-02-25 00:05:52,1,2024-02-24 23:38:52,2024-02-24 23:53:52
709809,494,301927,COMBINED,MANUAL,,,MANUAL,스시히로,18000,18000,2024-04-14 17:58:55,서울 성동구 샘플로 18,37.5669612,127.0382506,,,,,0,,1,2024-04-14 18:20:55,2024-04-14 18:43:55
709810,61,300221,COMBINED,MANUAL,,,MANUAL,수원갈비,12800,12800,2025-06-26 02:09:08,경기 수원시 팔달구 정조로 12,37.2846445,127.0164806,,GP_SUWON_KR_001,수원갈비,경기 수원시 팔달구 정조로 12,1,2025-06-26 04:09:08,1,2025-06-26 02:18:08,2025-06-26 03:10:08
709811,102,300375,COMBINED,CAMERA,https://storage.beggar.dev/receipts/709811.jpg,dc40cff224e4ac500aa84bb595710936373c7c53eed65ac881d85fc1a72020fd,SUCCESS,김밥나라,12100,12100,2024-10-14 08:02:15,경기 수원시 팔달구 샘플로 3,37.2837403,127.0112099,,,,,0,,0,2024-10-14 08:32:15,2024-10-14 08:51:15
709812,172,300651,COMBINED,MANUAL,,,MANUAL,홈그릴,21600,21600,2024-11-25 23:20:45,대구 중구 샘플로 3,35.8744632,128.5975517,,,,,0,,1,2024-11-25 23:40:45,2024-11-26 00:12:45
709813,206,300783,COMBINED,MANUAL,,,MANUAL,덴동집,11400,11400,2025-09-24 23:46:20,부산 해운대구 샘플로 28,35.1603981,129.1654998,,,,,0,,1,2025-09-25 00:04:20,2025-09-25 00:28:20
709814,595,302322,COMBINED,MANUAL,,,MANUAL,닭꼬치골목,10100,10100,2024-05-13 09:55:54,경기 안양시 만안구 샘플로 73,37.396519,126.9496675,,,,,0,,1,2024-05-13 10:05:54,2024-05-13 11:05:54
709815,180,300686,COMBINED,GALLERY,https://storage.beggar.dev/receipts/709815.jpg,d11574b95905df109842e25d2de3a7c1846bab5a37c1fb3023283d9a28fa9ea9,SUCCESS,광주짬뽕,8000,8000,2024-09-07 23:03:41,광주 서구 화정로 5,35.1522268,126.8549613,,GP_GWANGJU_CN_001,광주짬뽕,광주 서구 화정로 5,1,2024-09-07 23:17:41,0,2024-09-07 23:12:41,2024-09-07 23:14:41
